TMIN,TMAX,Total_rain,Tmean,SRAD,therma_sum,therma_sum100,rain_0_105,N_fertilizer,P_fertilizer,K_fertilizer,N_rain_days,rain.30,rain.60,rain.90,rain_end,soil_P,soil_Zn,soil_K,soil_clay,soil_silt,soil_sand,soil_N,Row_Variability,yield,yield_or
0.6704410011918944,0.7091922005571012,0.6698821856711089,0.7559899117276143,0.5026421909195311,0.7192466156562682,0.7212996389891696,0.6879363604003328,0.1404878048780488,0.5271573333333334,0.0,0.8369565217391304,0.2866744180456503,0.3649574866254936,0.30172529470381826,0.44393049905771953,0.09814814024991907,0.060665353498133595,0.07242990654205606,0.722000995520159,0.5024946543121878,0.47355851245308694,0.16437259923175504,0.7471333737263014,3183.21843215453,2306.8304383537143
0.4046483909415989,0.4913649025069684,0.35847913560974015,0.4921185372005077,0.45076727641602865,0.7710417892878163,0.7805054151624548,0.36602291748082144,0.07317073170731708,0.27456111111111114,0.0,0.5434782608695652,0.09498880172591549,0.21299713453384628,0.2684793693214188,0.2767282844595867,0.09444444017645769,0.10371819855859388,0.18691588785046725,0.7336983573917363,0.4550962223806119,0.6059365404298874,0.16501280409731137,0.7463436227861632,2874.84343215453,2345.2054383537143
0.6460071513706795,0.6657381615598905,0.40858171744261873,0.7184741488020183,0.4829875494615683,0.7174808711006473,0.7133574007220217,0.4465294784102238,0.0,0.0,0.0,0.5652173913043479,0.3730590664022288,0.22101948984402925,0.13363643612044268,0.1452611128827633,0.02592592700518692,0.16144813398378188,0.06074766355140185,0.8133399701343953,0.4889522451888813,0.3722279085636295,0.17989756722151115,0.6964186736226697,2111.71843215453,2111.5804383537143
0.5911799761620975,0.597771587743736,0.5202302368988517,0.6510088272383365,0.5762247858504459,0.653914067098293,0.6577617328519855,0.5188150277030745,0.15121951219512197,0.27456111111111114,0.0,0.7717391304347825,0.10502930440805519,0.3498008280290326,0.33928305689880206,0.3320594179442455,0.04444444503313226,0.15851271591083638,0.07943925233644861,0.8155798904927827,0.5049893086243766,0.35619242579324456,0.18453905249679992,0.6434693429140429,3312.21843215453,3425.8304383537143
0.3969010727056055,0.4835654596100287,0.29956081997871664,0.4836065573770514,0.45346137955319676,0.6709829311359623,0.6837545126353791,0.2824487867400747,0.17073170731707318,0.27456111111111114,0.0,0.41304347826086957,0.10404850103914323,0.18497700593569386,0.21127193597724941,0.23994321364952945,0.09444444017645769,0.06555774028167169,0.13317757009345793,0.7307117969138867,0.5185317177476831,0.45104060047765193,0.14660691421254884,0.6307063909853464,3821.46843215453,3291.3304383537143
0.6895113230035783,0.747632311977714,0.5888967314756364,0.7878310214375785,0.5004717068290985,0.42848734549735124,0.42888086642599277,0.6436825697738997,0.0813008151618658,0.30506790931610667,0.0,0.6195652173913044,0.19177832412881338,0.4102021052900371,0.2577985213810979,0.3670438795436627,0.07592592214851236,0.1673189934583022,0.15186915887850466,0.6421105027376801,0.5523877405559504,0.6380075059706591,0.2328745198463516,0.4359742747889189,3718.96843215453,4400.080438353714
0.5685339690107309,0.6100278551532079,0.4490969904851738,0.6459646910466625,0.4633738744743785,0.7992937021777515,0.8122743682310468,0.4954289769118109,0.17073170731707318,0.27456111111111114,0.0,0.6413043478260869,0.09401028999726016,0.1772396770139961,0.4415616262949332,0.3433485462558075,0.08888888123594714,0.09686888972172064,0.07476635514018692,0.7299651567944242,0.4568781183178906,0.5025588536335721,0.15877080665813081,0.7940932103198904,3230.34343215453,2558.5804383537143
0.6245530393325405,0.8350974930362147,0.7099023086185888,0.8029634300126123,0.6233238338467171,0.6703943496174221,0.6693140794223825,0.7549459941875012,0.0,0.0,0.0,0.9021739130434783,0.41905574800517,0.3132568315830837,0.3961540766905748,0.3217002949086954,0.08703704002953362,0.08806261217425482,0.08177570093457942,0.7730214036834248,0.49287241625089057,0.4165813715455476,0.15925096030729854,0.7170634620605197,2648.84343215453,2403.3304383537143
0.17401668653158775,0.2679665738161585,0.3748302088853098,0.24369482976040624,0.35934159564557344,0.28546203649205415,0.2736462093862816,0.3755829016563987,0.07317073170731708,0.27456111111111114,0.0,0.33695652173913043,0.18951200930305667,0.18313417403640744,0.22704947160351235,0.278897741815257,0.14814813539324562,0.20352250635326008,0.41588785046728965,0.6712294673967145,0.5880256593014963,0.5639713408393039,0.2879321382842516,0.21385219033829583,4314.34343215453,4376.955438353714
0.5595947556615031,0.6501392757660178,0.782530746689503,0.6639344262295088,0.46034374575659154,0.6786344908769864,0.6859205776173284,0.7971157249546577,0.14439024390243904,0.2196488888888889,0.0,0.9130434782608696,0.4582205043270556,0.28566139572210836,0.4393113180600997,0.4302831164866056,0.04814814510659436,0.16829746614928437,0.06074766355140185,0.7690393230462913,0.44511760513186066,0.46468781985670415,0.17253521126760654,0.7451802379261449,2988.96843215453,3598.0804383537143
0.5685339690107309,0.6445682451253474,0.77419522429855,0.6655107187894083,0.5568875046873552,0.7104178928781635,0.7169675090252706,0.7890819708346224,0.2439024390243903,0.5491222222222223,0.0,0.9347826086956521,0.4332902235401747,0.3547415182743135,0.3698782590552979,0.41519519184140274,0.09259258130940907,0.11741683956096965,0.07476635514018692,0.7481333997013436,0.45331432644333536,0.4779938587512794,0.15669014084507127,0.7699085271088767,3308.21843215453,2528.8304383537143
0.6960667461263441,0.7320334261838479,0.6511674509785378,0.7824716267339249,0.48406667356871536,0.755738669805768,0.7588447653429603,0.6868351228644658,0.04362324966076894,0.16368905459422112,0.0,0.826086956521739,0.35197769256940575,0.35053747010837194,0.255468238748721,0.385802456119166,0.10370369919043036,0.04207437236947814,0.0467289719626168,0.5714285714285716,0.4326443335709184,0.7123848515864891,0.14724711907810514,0.7865631433480377,2258.71843215453,2822.3304383537143
0.6466030989272933,0.6674094707520877,0.3922626830393335,0.7197351828499348,0.48556547548548723,0.718658034137728,0.7140794223826715,0.4454017590972877,0.0,0.33333333333333337,0.8926902947901405,0.5434782608695652,0.3830703064656683,0.2212310663864867,0.1215037556492365,0.1068118429489505,0.03888888609262171,0.11937378494293299,0.04439252336448596,0.7971627675460419,0.4244476122594438,0.4472876151484135,0.1661331626120364,0.692976166646068,4179.71843215453,4179.580438353714
0.6537544696066728,0.7052924791086348,0.6778029631380563,0.7449558638083211,0.5503689248501069,0.720423778693349,0.7249097472924187,0.6672315758334557,0.17073170731707318,0.27456111111111114,0.0,0.923913043478261,0.3307748749712963,0.3035968741462571,0.3984953197682498,0.3854046688436526,0.14629629418683227,0.061643826189115764,0.07242990654205606,0.6891488302638125,0.4508196721311465,0.5547594677584442,0.15428937259923262,0.7474036650347274,3154.09343215453,3293.5804383537143
0.4332538736591174,0.5147632311977741,0.5166055173572315,0.5204918032786894,0.5619902481836929,0.5626839317245438,0.5574007220216607,0.5506916910378643,0.12195121951219515,0.1961150793650789,0.0,0.5978260869565217,0.26527754373372703,0.23936529985439758,0.2853564427947224,0.34131685176520055,0.08888888123594714,0.1291585118527518,0.09579439252336447,0.7242409158785462,0.5128296507483951,0.46468781985670415,0.24439820742637727,0.5451134110808654,3231.59343215453,3374.8304383537143
0.2383790226460044,0.3643454038997236,0.7282985042852669,0.33228247162673363,0.3454681587878119,0.3566804002354327,0.3487364620938628,0.8452634429227319,0.07317073170731708,0.27456111111111114,0.0,0.6847826086956521,0.5199171036871044,0.22803791900340897,0.3765317481251815,0.3848605272763362,0.09814814024991907,0.14872798900101758,0.18457943925233644,0.6518168242906915,0.5919458303635057,0.5878539747526448,0.2605633802816907,0.4318783927427311,3554.71843215453,3931.8304383537143
0.17580452920142908,0.27632311977716406,0.32982853782288396,0.24936948297604267,0.3807648901724252,0.29252501471453796,0.2815884476534295,0.3538617045262547,0.17073170731707318,0.27456111111111114,0.0,0.2934782608695652,0.1724863419902582,0.160814396990027,0.24691807086891682,0.21069655748623686,0.11666665827786439,0.21330725659170807,0.37616822429906543,0.714783474365356,0.5580898075552384,0.533265097236438,0.27480793854033414,0.21358750406387894,4605.46843215453,4484.455438353714
0.4892729439809269,0.5537604456824528,0.6483727488831885,0.5721941992433786,0.5000781669674987,0.5026486168334314,0.49386281588447656,0.642668431451304,0.05853658536585367,0.2196488888888889,0.0,0.7282608695652173,0.27210420802336893,0.221527744484047,0.3267185317742375,0.6208177270006329,0.06296296306107758,0.24951076948666595,0.21261682242990654,0.6762070681931301,0.6361368496079824,0.51108836574548,0.26296414852752936,0.5148945820085563,3058.71843215453,3459.9554383537143
0.6209773539928507,0.6612813370473583,0.7630347668950911,0.7027112232030297,0.5653719840226645,0.7121836374337844,0.7133574007220217,0.7741562373602635,0.12195121951219515,0.27456111111111114,0.0,0.9130434782608696,0.4329923200245916,0.3454110973615312,0.34539570915749657,0.43399368099639346,0.08518518116248501,0.11056750739546717,0.07476635514018692,0.7496266799402684,0.4465431218816811,0.4831115660184237,0.1550896286811785,0.7686236241896368,2692.71843215453,2138.8304383537143
0.30095351609058707,0.3364902506963787,0.25617454412488766,0.34962168978562547,0.5781306350521112,0.3849323131253679,0.3487364620938628,0.2657147213803408,0.2961119026620954,0.0,0.0,0.2173913043478261,0.048903131836936814,0.2466689207741248,0.16810945597965551,0.166570494902474,0.13703703517285964,0.1673189934583022,0.4205607476635514,0.652563464410154,0.5067712045616533,0.6673490276356192,0.1883802816901418,0.2928761974261006,4293.59343215453,4293.205438353714
0.5697258641239586,0.6512534818941491,0.46830995491957905,0.6699243379571242,0.5225684656423208,0.7957622130665096,0.8129963898916966,0.484735234812309,0.02617886178861789,0.0,0.0,0.6630434782608696,0.1471829807893622,0.11483880178624928,0.45622810200729014,0.39795434683079267,0.11296295820440301,0.10665361663153944,0.07009345794392521,0.7008461921353899,0.49358517462580076,0.5005117707267144,0.16357234314980817,0.7961954012863507,2659.71843215453,2214.9554383537143
0.35399284862932046,0.4612813370473543,0.532709835316407,0.44829760403530905,0.46747779777356824,0.5438493231312536,0.5415162454873647,0.57394076892894,0.02634146341463415,0.05491222222222222,0.0,0.5543478260869565,0.4459808330828447,0.30656343381359963,0.177608592703487,0.1391131353021279,0.02962962707864905,0.2015655609712967,0.1939252336448598,0.7513688402190145,0.6158232359230217,0.42715796656431315,0.280569782330347,0.5386517318759229,2728.71843215453,3489.9554383537143
0.7181168057210967,0.8094707520891393,0.6298285317929994,0.8379571248423718,0.5822199174193732,0.7951736315479694,0.7949458483754511,0.6578088801382607,0.03658536585365854,0.13728055555555557,0.0,0.8804347826086956,0.22158324238712152,0.3182073649274014,0.47040878336053515,0.3187609443992216,0.10370369919043036,0.04696673582438804,0.07943925233644861,0.6005475360876059,0.5445473984319319,0.5834186284544524,0.14180537772087148,0.8191470344553492,2576.96843215453,2916.4554383537143
0.4010727056019091,0.5515320334261833,0.5601724439358448,0.5242749054224469,0.5993889487693864,0.546203649205415,0.5379061371841155,0.6061518128518932,0.17073170731707318,0.27456111111111114,0.0,0.576086956521739,0.20205419198995714,0.23920571222854217,0.4046010558213893,0.39181577483407587,0.14444443531978235,0.22113503811956348,0.4322429906542055,0.5520159283225488,0.5994297933000701,0.7168201978846817,0.16341229193341955,0.5352190569541734,3591.34343215453,4311.580438353714
0.29201430274135887,0.441782729805015,0.7469123247349428,0.40447667087011396,0.512408367662295,0.5314891112419069,0.5176895306859205,0.7446093721319798,0.07317073170731708,0.27456111111111114,0.0,0.7065217391304348,0.2538201744835833,0.2910775938099771,0.4089623313386695,0.6654320027309151,0.11111109933735495,0.1340508753076607,0.12383177570093457,0.7386759581881535,0.5167498218104066,0.4377345615830767,0.2040653008962875,0.5786287005515259,3392.46843215453,3460.7054383537143
0.647199046483907,0.6835654596100258,0.6341158915587781,0.7291929382093285,0.4324142046034831,0.6056503825779871,0.5985559566787003,0.652334517805683,0.09756097560975643,0.3660814814814822,0.0,0.8152173913043479,0.2696243629990755,0.36631820872543674,0.3632114678144834,0.30880215584257603,0.06111110419402917,0.1751467749861576,0.1985981308411215,0.6983573917371828,0.5905203136136852,0.5257591265779591,0.1824583866837394,0.6166893422438481,3265.21843215453,3085.3304383537143
0.6501787842669831,0.7025069637882995,0.6117020912945358,0.7414880201765426,0.46824084198160953,0.7157151265450263,0.7176895306859205,0.6226706417534635,0.09702797418496434,0.27456111111111114,0.0,0.9565217391304348,0.2434032451898591,0.35691894632109167,0.37479078646684555,0.2952948119207195,0.12407407608542372,0.02054793817493339,0.06775700934579437,0.663514186162269,0.5135424091233075,0.5319003752985322,0.14420614596671016,0.7289914151041658,3090.84343215453,2627.3304383537143
0.35280095351609286,0.4178272980501434,0.50548020659256,0.42307692307692646,0.4316575420224851,0.6180105944673338,0.6267148014440432,0.5738781639371291,0.1853658536585366,0.32947333333333334,0.0,0.49999999999999994,0.24179255594505128,0.4272727551644803,0.18508041852719057,0.15856440660377916,0.03333332715211118,0.1839530292049943,0.1425233644859813,0.7327028372324541,0.6910192444761227,0.38109860116001426,0.18517925736235624,0.6145026120058511,3485.96843215453,3931.7054383537143
0.6704410011918944,0.7080779944289699,0.4572824205641478,0.7553593947036563,0.6013461721924087,0.7522071806945261,0.7509025270758122,0.5017192966272659,0.0,0.0,0.0,0.7282608695652173,0.27357018289356505,0.3029713268616643,0.2375049831793463,0.14252942717894898,0.14444443531978235,0.11056750739546717,0.17990654205607476,0.617222498755599,0.41660727013542304,0.6622313203684749,0.13780409731114002,0.7397772494101352,2012.84343215453,2263.3304383537143
0.6483909415971418,0.7175487465181067,0.4836861050099006,0.7490542244640617,0.557378292687499,0.7433784579164213,0.7465703971119132,0.534323630055322,0.15121951219512197,0.27456111111111114,0.0,0.5869565217391304,0.30174349652620874,0.31167787931283575,0.12704601471386803,0.2816123306200219,0.17037037115528703,0.04598826313340587,0.07476635514018692,0.6605276256844193,0.4796863863150382,0.5653360627772097,0.14148527528809235,0.7360070917185421,2893.34343215453,2639.5804383537143
0.6448152562574518,0.6869080779944268,0.6100483125095967,0.7298234552332907,0.4429045685952997,0.7039434961742201,0.7126353790613719,0.6278502132316999,0.0,0.0,0.0,0.9021739130434783,0.3315991677538889,0.31556311246231183,0.3190427257379941,0.3002510971589339,0.13148147623234835,0.018590992792970024,0.06542056074766353,0.6702339472374307,0.5014255167498214,0.5346298191743438,0.146927016645327,0.72260054676074,2625.59343215453,3090.7054383537143
0.6084624553039328,0.6323119777158754,0.40079572877072456,0.6796973518284972,0.44344797670294067,0.6733372572101235,0.6678700361010831,0.40867938277700255,0.11707317073170734,0.0,0.0,0.6630434782608696,0.25028809022794346,0.16468101538536586,0.24117003885087823,0.26673095608402797,0.16666665342119097,0.05185909927929694,0.07476635514018692,0.6545545047287199,0.47647897362793906,0.5755714773114984,0.15813060179257446,0.6388779351291466,2973.46843215453,3362.4554383537143
0.6889153754469644,0.7994428969359368,0.38897785332589335,0.816834804539726,0.5934877665722746,0.8022366097704532,0.8151624548736461,0.3872390426724001,0.0975609756097561,0.0,0.0,0.5869565217391304,0.1032600218693646,0.25158529404356383,0.2559096651302405,0.28787824330596923,0.15185185312734173,0.05185909927929694,0.10981308411214952,0.6475858636137384,0.5645046329294364,0.5127942681678608,0.13284250960307312,0.7861496773472306,2994.34343215453,2731.2054383537143
0.6620977353992872,0.8356545961002801,0.5162523053839378,0.8231399747793207,0.8361720040963019,0.5644496762801647,0.5638989169675089,0.5703514050169551,0.34146341463414637,0.5491222222222223,0.0,0.7934782608695652,0.3074714487777556,0.3138429345707188,0.23904387160269083,0.21278760888500786,0.05370370404710491,0.1917808340614779,0.1775700934579439,0.7374315579890484,0.6051318602993581,0.4568406687137502,0.17381562099872017,0.545381245892587,3908.34343215453,2728.7054383537143
0.3814064362336116,0.45069637883008595,0.6448816165633542,0.45680958385876536,0.44314895694933965,0.4479105356091819,0.45126353790613705,0.6424974823581895,0.11707317073170734,0.4392977777777778,0.0,0.5326086956521738,0.2937760984608685,0.24680679094308855,0.37860413702263973,0.4782218273223864,0.14444443531978235,0.09589041703073942,0.4182242990654205,0.6612742658038817,0.47683535281539524,0.6844080518594329,0.15685019206145986,0.4600763265072608,4286.71843215453,4102.080438353714
0.3170441001191876,0.4256267409470764,0.5464308555045626,0.40857503152585073,0.44792081768484815,0.4396703943496174,0.44404332129963897,0.4855741406449808,0.07317073170731708,0.27456111111111114,0.0,0.5217391304347827,0.1983584626281799,0.3182041120860059,0.2487352722024406,0.4204415913656432,0.1018518403233823,0.15362035245592748,0.24299065420560745,0.6324041811846687,0.5299358517462569,0.6721255544182865,0.2752880921895019,0.4183944334425559,3831.46843215453,4437.580438353714
0.5798569725864142,0.7604456824512515,0.7027517355738958,0.7370744010088266,0.756315983972947,0.6450853443201883,0.6483754512635379,0.7248547485422392,0.04097560975609756,0.15375422222222224,0.0,0.7934782608695652,0.2800376225206662,0.3380124455066931,0.3519815442898026,0.5150121899532631,0.08703704002953362,0.04109589967849597,0.06074766355140185,0.7192633150821306,0.5206699928724159,0.4663937222790849,0.1483674775928302,0.6862106991891511,2972.96843215453,3352.0804383537143
0.6179976162097747,0.75376044568245,0.37682278853252693,0.7534678436317774,0.5481917432367971,0.7433784579164213,0.7523465703971118,0.4368344591498335,0.03658536585365854,0.13728055555555557,0.0,0.576086956521739,0.1845694741285194,0.25430126537314424,0.2997715081672746,0.08666177375474837,0.05925926298761565,0.16927593884026654,0.18224299065420557,0.6901443504230962,0.7501781895937264,0.3821221426134431,0.1603713188220236,0.7229873537104793,2867.71843215453,3844.7054383537143
0.584028605482718,0.6668523676880218,0.3708710842776229,0.6863177805800751,0.4318611391084981,0.6745144202472042,0.6664259927797834,0.4323239830305435,0.026124661246612457,0.051251407407407336,0.0,0.5326086956521738,0.3063301385534477,0.23683038341711973,0.14458510324483562,0.11283472991855145,0.08148148108902291,0.1545988251469087,0.1985981308411215,0.7038327526132395,0.719173200285102,0.3940634595701126,0.1483674775928302,0.6411224524409996,2670.96843215453,2826.8304383537143
0.6209773539928507,0.7331476323119794,0.5306751284435313,0.7433795712484252,0.5412015592144801,0.7310182460270747,0.7299638989169676,0.5759521498051778,0.2560975609756098,0.4118416666666667,0.0,0.7608695652173914,0.32934467934952055,0.26703717431965074,0.2740218908945341,0.25087709871585406,0.08518518116248501,0.11154598008644934,0.16355140186915884,0.6630164260826278,0.6215253029223096,0.5435005117707267,0.15877080665813081,0.7241919889022844,3321.09343215453,2690.5804383537143
0.3313468414779469,0.4534818941504213,0.38725284530825027,0.4319041614123582,0.5372678586492441,0.509123013537375,0.5090252707581228,0.3874400854816224,0.35975609756097565,0.27456111111111114,0.0,0.4456521739130435,0.17514320448204648,0.17078961169374296,0.24874949214212305,0.32301026938741145,0.11666665827786439,0.08708413948327365,0.25,0.675709308113489,0.527084818246614,0.615830774479699,0.13876440460947548,0.45550238043343716,4644.71843215453,3318.2054383537143
0.5882002383790215,0.727576601671309,0.48138982889537985,0.7228877679697339,0.5356846913044304,0.7527957622130665,0.7422382671480144,0.5312060236914298,0.0,0.0,0.0,0.826086956521739,0.27239091494365186,0.24879175124541797,0.3440275890742039,0.1630877642654786,0.11111109933735495,0.10665361663153944,0.16121495327102803,0.6712294673967145,0.4052031361368493,0.6134425110883663,0.13156209987195946,0.7404626280193561,2159.96843215453,2478.8304383537143
0.7044100119189511,0.8239554317548741,0.5137361160444487,0.8389029003783091,0.5745907849351548,0.48440258975868145,0.4851985559566786,0.5129106307914721,0.03658536585365854,0.13728055555555557,0.0,0.6304347826086956,0.23808087685722332,0.23693917592355285,0.29204672155250205,0.36938994072506787,0.05740740412056704,0.14774951631003636,0.16355140186915884,0.6652563464410151,0.5185317177476831,0.5240532241555783,0.30889884763124337,0.46116372402692074,3464.96843215453,3521.0804383537143
0.6549463647199076,0.7704735376044609,0.3963145050401978,0.7824716267339249,0.6092110311134458,0.8057680988816951,0.7999999999999999,0.46013206169803306,0.0,0.0,0.0,0.6739130434782608,0.29746993834437435,0.2263791122310757,0.22058860605291053,0.11179477124981282,0.1574073944072183,0.1291585118527518,0.16355140186915884,0.6570433051269285,0.4226657163221672,0.607983623336745,0.12163892445582661,0.7882563979499256,1855.71843215453,2458.5804383537143
0.31108462455304275,0.3487465181058509,0.3813987757082698,0.36191677175283954,0.3594529263679047,0.49381989405532667,0.49386281588447656,0.34326598917086387,0.11219512195121953,0.27456111111111114,0.0,0.43478260869565216,0.21376113852510797,0.1386367961180748,0.21306415721909344,0.3497288442093144,0.11481481707145107,0.10665361663153944,0.15420560747663548,0.6836734693877543,0.5598717034925149,0.5735243944046406,0.14580665813060195,0.4398669936831904,3863.09343215453,4017.0804383537143
0.592967818831946,0.7442896935933132,0.36161197957243363,0.7348675914249689,0.5832250263330203,0.8016480282519127,0.8007220216606498,0.39068751839346005,0.0,0.0,0.0,0.7065217391304348,0.17103219656946203,0.23879136467741485,0.21933518094734752,0.19171253528588134,0.17037037115528703,0.09099805357582957,0.1658878504672897,0.6266799402687906,0.39878831076265114,0.6642784032753326,0.12419974391805387,0.778366422165495,2108.46843215453,2486.0804383537143
0.6430274135876033,0.7415041782729781,0.22873154142851398,0.7597730138713719,0.49694107874722615,0.744555620953502,0.7422382671480144,0.28268527415330336,0.01951219512195122,0.043929777777777776,0.0,0.5108695652173914,0.21350539927485807,0.20033348931373265,0.07740534798647641,0.05194149029367273,0.07037036320800182,0.14579257092807207,0.2570093457943925,0.6811846689895472,0.5698503207412683,0.5684066871374964,0.17541613316261295,0.7065595551060831,2320.71843215453,2488.8304383537143
0.6460071513706795,0.8000000000000027,0.6157301081147195,0.7944514501891562,0.7875765079170192,0.6474396703943495,0.6411552346570396,0.6519266601008173,0.17073170731707318,0.27456111111111114,0.0,0.8586956521739131,0.4411625257527886,0.25793646010418947,0.2842457495165425,0.29378977590591643,0.05185184518005649,0.1624266300033933,0.06542056074766353,0.750871080139372,0.5438346400570195,0.40293415216649536,0.16437259923175504,0.6587237668523006,2815.34343215453,2997.3304383537143
0.5315852205005982,0.5621169916434581,0.3531057247166604,0.5993064312736474,0.3074191941208879,0.626250735726898,0.6252707581227436,0.43137642142925686,0.02601626016260163,0.09762172839506178,0.0,0.2826086956521739,0.1047556250432879,0.44326715227898655,0.11730692222604798,0.05090836460070426,0.17037037115528703,0.1320939299256973,0.3785046728971962,0.8887506222000996,0.3221667854597296,0.5213237802797687,0.1083546734955186,0.5974623176363313,3403.71843215453,2557.0804383537143
0.6769964243146602,0.7147632311977714,0.6579141744720768,0.7626103404791922,0.508822691410717,0.7386698057680989,0.7386281588447653,0.6977896258011131,0.023414634146341467,0.08785955555555555,0.0,0.8804347826086956,0.36065429621975276,0.3813909159360261,0.27674356082930984,0.31305522135481295,0.06296296306107758,0.030332676749066784,0.039719626168224303,0.7100547536087602,0.38310762651461194,0.5892186966905485,0.14884763124199793,0.7716011108417019,2269.21843215453,2193.5804383537143
